mel77,mel80,mel65,mel72,mel63,mel52,mel87,mel76,birthplace
0.0005310156143262,0.0022044721916295,7.779581380932013e-06,9.858422614077385e-06,0.0004651071926493,2.07852502508003e-06,2.4011651031445235e-07,0.000295566208744,taiwan
0.0005272079013883,0.0022096389636687,1.2214826513986795e-05,1.3225133357236972e-05,0.0004738631490363,6.938258765164428e-06,4.167708083081734e-06,0.0002976697336386,taiwan
9.62442066803438e-05,0.0005171813607502,2.537446611618799e-05,9.16973047926534e-06,4.294594353782145e-06,4.437570204775325e-07,4.862187541510913e-06,5.7651923982427385e-06,taiwan
6.229245934799252e-05,3.000314322405813e-05,2.7709229916446408e-05,9.12905495277976e-05,0.0001018564674951,5.9760802514013024e-05,0.0008251376725512,1.1194130871615025e-05,russia
7.092692729250605e-05,3.661522811495983e-05,3.521039686676422e-05,0.000101449265098,0.0001117460125436,6.613965869997716e-05,0.0008303115734833,2.0319128617040083e-05,russia
2.7580220342608844e-05,2.421852747637131e-07,5.74102131895615e-06,8.170411830227711e-07,0.0001156089446381,1.416594740115221e-05,0.0001640535836273,3.4822867238162264e-05,russia
4.137920055765049e-05,9.550085801302197e-06,0.0001528090106602,2.7561896052490737e-05,0.0005476877056732,6.379932257917549e-07,1.0425641533884329e-06,3.728185254759636e-06,uk
4.167319647936712e-05,1.011783280351684e-05,0.0001542354335945,2.8272685730168903e-05,0.0005481939577072,1.1748334782134918e-06,1.5997071404760825e-06,4.213303870761608e-06,uk
3.750756783928034e-06,3.525555663649713e-07,0.0001538720590844,3.663199040516367e-06,4.001544486507332e-06,2.279386431928741e-08,1.2391528160247743e-06,1.4111408870152334e-05,uk
6.532962726257333e-07,8.977002520319242e-07,2.3536888076903227e-06,2.072698509984404e-05,2.8137294070739247e-06,9.062294243006188e-06,2.134798107097488e-07,2.0820967616717907e-06,usa
6.575286084541248e-07,9.105193292799096e-07,2.369936179298689e-06,2.0760667887303837e-05,2.81343933906019e-06,9.04070304527416e-06,2.1899128202771465e-07,2.0860285726163286e-06,usa
8.785730949515607e-07,4.194227882264749e-08,1.4317264979783614e-07,2.420844069678939e-06,3.035658686285329e-06,4.9215460384840455e-08,3.276841951793037e-08,6.860544208971664e-07,usa
8.793589068695475e-05,0.0004272991612881,2.351589184048087e-05,1.0877275877502535e-06,3.0473546241336537e-06,2.988602448236272e-05,4.75500850780511e-05,9.189873037373268e-07,usa
8.834012676992083e-05,0.0004272172962936,2.3761832311831867e-05,1.199263623870604e-06,3.1267842634132988e-06,2.9864039903254618e-05,4.781596096064412e-05,1.0728322629442787e-06,usa
2.572271808913784e-07,1.6003492498260833e-07,1.1117027109117437e-06,1.2860534648542457e-06,4.910875223117574e-07,3.759958030641015e-06,4.861768889647661e-06,2.2017106405091736e-06,usa
9.641902169191928e-06,2.167565437605587e-06,2.869349055342854e-07,5.789738646819422e-05,6.376191111746797e-06,1.430455001248254e-06,4.333110372524537e-06,2.6561232240518696e-06,sierra leone
9.989342185331482e-06,2.3970769884622177e-06,5.495804878094416e-07,5.824213784798035e-05,6.713372199026329e-06,1.892485887538836e-06,4.607884738601283e-06,2.9822562753587e-06,sierra leone
8.691205493308166e-07,1.0674419853950251e-06,1.2099553689077493e-06,3.56688928418025e-06,2.81783219899745e-08,5.651483868737759e-07,1.4437796934011088e-06,6.560948623035838e-06,sierra leone
2.2521157192642143e-05,5.328317527754355e-05,4.7125752965123285e-06,1.5118558516860106e-06,2.97011595795263e-08,1.1092775201871485e-07,2.584414899835411e-06,7.763112261576037e-06,usa
2.268822784664514e-05,5.3740806949790514e-05,5.06976151405371e-06,2.023376508296682e-06,3.652373240717131e-07,4.982080735690862e-07,2.939419680830548e-06,8.089480802910098e-06,usa
3.704809710918925e-06,3.456314504438014e-06,5.8560532263050044e-09,3.2148838173825726e-08,1.1391925972336877e-06,3.5228131636898045e-07,7.643163687218951e-07,2.2902326848617058e-06,usa
2.586657715909828e-05,2.845710872005919e-06,1.8821143767387449e-06,2.216432046623285e-05,1.789662076685561e-05,1.1540157060796265e-06,4.769695374768113e-06,4.216794683074561e-05,uk
2.589417739058017e-05,2.884139836362294e-06,1.8886422582288984e-06,2.223921973460934e-05,1.7906277404936947e-05,1.184970998730436e-06,4.7690335968743895e-06,4.218914177558164e-05,uk
9.749579900464116e-06,2.8061457691665542e-06,1.5079913187202224e-06,5.151347228116824e-06,2.357652748485171e-06,2.0615230040205674e-07,2.933591289913841e-05,4.002800741934128e-06,uk
0.0001989952150836,0.0001662070330287,1.4130717609501368e-07,8.075337410113954e-05,2.033366738703265e-05,0.0001053889912784,1.871581814619157e-05,0.0001622244024527,ireland
0.0002001807965988,0.0001670694081933,8.136050843792329e-07,8.009086223290519e-05,2.130877542929576e-05,0.0001055402467633,1.9531626535088208e-05,0.0001629453937051,ireland
5.369457363819246e-05,3.263681877528126e-05,1.6193447848887262e-06,1.1261467644692208e-05,1.3982921179197447e-06,5.564090807260419e-06,4.591727699469572e-06,4.840517829870719e-06,ireland
5.426024446630308e-06,2.6846375387076763e-05,1.1766021794354606e-05,5.653738719350673e-06,1.5050634005506843e-05,0.0004655130160135,1.548175745530472e-05,5.201630265123236e-06,singapore
5.457826034138507e-06,2.682485548584445e-05,1.1757313237685149e-05,5.673562831755119e-06,1.506486549398489e-05,0.0004659503494986,1.5497820730564166e-05,5.215588214701522e-06,singapore
1.7739049191426599e-07,5.786582134197385e-07,9.250857590573438e-06,3.814752155695765e-06,4.195663374324939e-07,7.304243894258692e-05,2.6618645498239765e-05,1.4212706036727384e-06,singapore
2.742630811924887e-07,1.3677773185758512e-05,1.245542766362833e-06,9.199705018060612e-06,5.8375596273838456e-08,9.330952715445504e-07,3.365948668770422e-05,1.7878378353488937e-07,australia
4.274053003868847e-07,1.3804916418997232e-05,1.4303774952602154e-06,9.50918590402664e-06,2.1325391064512907e-07,1.126693938998844e-06,3.409482777536747e-05,3.495687413705613e-07,australia
2.74638883531018e-08,4.993322350382331e-06,3.730920083820101e-08,1.598636968298293e-06,1.4376274134582516e-06,2.3976227970734316e-08,2.1524563952598685e-06,9.705242869125825e-08,australia
1.1289337370660742e-05,4.2659072742456e-07,4.541448505437242e-05,6.527292637272212e-06,0.0004361376653719,1.878618874436197e-06,1.0592591962498353e-07,3.911678321636675e-05,ireland
1.2884501533403025e-05,2.248250753841629e-06,4.733938971183305e-05,8.199498982830223e-06,0.000438897054059,3.909799023129826e-06,1.843734591124334e-06,4.174087106035642e-05,ireland
3.1350679270356928e-06,1.9879762185521333e-07,1.5068264229883731e-05,1.3368239428235076e-05,0.0001083026258423,3.464222725278998e-05,4.5234457423705414e-07,2.8190694267584736e-06,ireland
0.0001943117812179,1.7549743823780824e-06,1.0920690887711536e-06,1.7288048173204332e-05,2.0640858204171417e-07,4.784820525337933e-08,0.0001302794181832,4.348982536779076e-05,canada
0.0001935469984572,1.8074631373164533e-06,1.103082076512648e-06,1.7450691496137647e-05,2.594395513028271e-07,9.054923685809289e-08,0.0001305378885614,4.360914402635406e-05,canada
2.9242630606150545e-05,4.503117105541037e-05,1.1962157012351676e-08,6.609096971744442e-06,4.6522719459038704e-05,3.899748674121014e-07,5.144162276763714e-07,1.8568910846446257e-05,canada
0.0006664697636641,0.0017290811397146,3.7067890590344023e-06,2.0238393892975047e-06,3.86582536311457e-07,1.4747405897439928e-05,2.3929551982633616e-05,3.103319560298734e-05,china
0.0006769745023154,0.0017407568893336,1.1549622567380589e-05,1.0740402678960924e-05,9.59939843422903e-06,2.2512474899758323e-05,3.218026078376635e-05,4.067238035398943e-05,china
1.0753617833579818e-06,0.0003589330275668,1.5663686298001164e-07,9.258464202550918e-07,1.8844724082830725e-06,1.6753312682291044e-06,1.6129448616222474e-06,3.3068809967556573e-07,china
1.571123421064448e-05,6.736875055585353e-06,3.883265948284368e-05,0.0002164314829895,0.0001238073923462,1.6837011133472888e-06,5.8412242479772825e-06,4.242195421304608e-06,mexico
1.738480086381619e-05,8.302204838072876e-06,4.065484732340231e-05,0.0002111125461213,0.0001246352301359,2.939074500829107e-06,7.385294676230883e-06,5.55007231881576e-06,mexico
2.2666836702402936e-06,1.7746507194339843e-06,4.231362420074535e-05,4.543426637077442e-06,6.471281907143893e-06,9.353079547962872e-07,6.062661386185732e-08,7.127273658538283e-07,mexico
7.607549430553484e-07,6.421568374382955e-08,8.933510825963267e-09,4.111304154431722e-06,4.358469388213341e-05,2.862332126545718e-08,1.0488873637284947e-06,1.252042602592065e-06,senegal
7.90772373084967e-07,8.99786261173788e-08,3.140635535850348e-08,4.114955487043907e-06,4.365339867098677e-05,5.548461022802738e-08,1.072628591298076e-06,1.2943042767251344e-06,senegal
6.938079481781867e-07,9.003493541053442e-08,1.7448356984854874e-05,3.494395201536955e-07,7.501442698135873e-10,5.025433823095106e-07,2.965362192709533e-07,8.191380852350626e-07,senegal
2.4023057599052728e-05,1.1160444470085724e-05,7.685658052176832e-05,0.0005026453193826,2.6906622228119265e-05,7.650061669370307e-06,0.0001451735303042,7.293393732139975e-06,china
2.6325445223482152e-05,1.4409225442649638e-05,7.908788866849292e-05,0.0005059118876835,3.018532359006358e-05,1.0509931539428796e-05,0.0001492091285306,1.0523931706669087e-05,china
5.379273800511219e-07,9.521226252085691e-06,7.1378548256478775e-06,0.0003138304785974,2.4504459379940414e-07,1.1447945388921208e-05,2.3991818382167394e-06,8.788838476556333e-07,china
1.2024251619995251e-05,3.572908353727296e-07,1.095767168008432e-06,2.117344545008915e-05,4.7448074634373873e-05,2.3696756693542297e-06,3.29440262955032e-05,3.2177310140090374e-05,kenya
1.217997484714552e-05,5.173899013383877e-07,1.2737146283676969e-06,2.100325896917172e-05,4.770555341911619e-05,2.5305579489439004e-06,3.279982966822538e-05,3.22438517788881e-05,kenya
1.0055072670049827e-05,2.4068783689389214e-07,3.3269071631802475e-06,6.056760770029221e-07,6.323871885901388e-08,1.871619763572232e-07,7.731937354663604e-06,5.8298132862411805e-06,kenya
1.5166440342693068e-07,1.2077251558798773e-07,3.910430102187597e-07,4.849974377963981e-07,4.94911332054502e-06,1.1053189296644968e-05,5.614675122881323e-06,1.1948136530273766e-07,isle of man
3.232432786965924e-07,2.774439611264521e-07,5.81388071891418e-07,6.763971709191312e-07,5.119739920633424e-06,1.1046013629381436e-05,5.783721472756992e-06,3.044704158295834e-07,isle of man
2.871651489356979e-08,2.2905625181109507e-08,7.672882123376994e-07,3.986869590595784e-08,7.861293531512035e-08,2.9129867512990343e-05,6.237466518078242e-07,2.515623461221872e-08,isle of man
8.456871689321024e-06,3.0173725273369923e-05,8.909200864401156e-07,5.156862106138303e-06,0.0001541375376929,7.531242368835786e-07,5.5780430419336934e-08,1.826053016219579e-06,cameroon
8.743727289872558e-06,3.0410152127591488e-05,1.075899317287574e-06,5.535571889778473e-06,0.0001545969527636,9.892477391181745e-07,2.5794256174282335e-07,2.195577599810874e-06,cameroon
2.585093430410544e-07,4.44413088158637e-05,2.133185670229793e-05,1.5642726277963866e-05,4.790191914716414e-07,2.670752944292019e-07,8.588523703212587e-08,1.6886138830631562e-05,cameroon
5.999909168551396e-08,5.225091232451333e-08,3.3726588398205345e-08,9.543004474701609e-08,5.3054283835123896e-08,5.231373630899928e-08,7.63133670958011e-06,6.168067030972308e-08,angola
3.7182368437115843e-07,3.4759255802808885e-07,3.3266708440569e-07,3.526732035973741e-07,3.226104491133823e-07,3.411509019209697e-07,7.98571621108171e-06,3.790488613048712e-07,angola
1.056866004157695e-08,3.2336134416244195e-08,7.397719544677796e-09,2.241477130927906e-08,6.112494035200803e-09,5.0951151086251295e-09,2.521559905388306e-07,1.1493238089638696e-08,angola
7.462844343895823e-07,0.000337058857441,3.561442237727067e-05,0.0001495803716395,3.949379673766335e-06,0.000174626376089,4.297270942258619e-05,1.2564116321925706e-07,china
9.33591297156006e-07,0.0003368012088538,3.6010190142261964e-05,0.0001501080377041,4.118962829065682e-06,0.0001758898293022,4.35983767238777e-05,3.462798364947715e-07,china
1.1764639563714755e-07,3.0501886654917444e-06,8.356884407411845e-07,0.0001237936634725,0.0001386912923902,3.4930839467944945e-06,8.427276698704264e-05,5.212178831917018e-06,china
4.428129738678617e-07,6.103594656778787e-08,0.0002770716702235,1.2705277687449596e-05,2.453257296200807e-06,4.466978694914111e-07,1.367681063889633e-05,4.711862082186622e-07,macedonia
4.484624921783862e-07,6.228766070286294e-08,0.0002771534571578,1.271087362343244e-05,2.457236997746048e-06,4.521820466940372e-07,1.3669382013677416e-05,4.752905504409014e-07,macedonia
2.0490555054879263e-08,2.1033840403575773e-08,2.7402931618682167e-06,2.2149583174820256e-06,3.289198077914883e-05,1.7607747669958373e-07,2.098936221397375e-06,2.37469402663179e-06,macedonia
7.045662109017902e-05,5.123643499863495e-06,2.5841149863455428e-06,1.502161044667966e-05,0.0001400060582691,4.138869692661004e-06,5.165303300238498e-07,4.223305194321585e-05,poland
7.212373053723846e-05,5.917175881163623e-06,3.582821915215316e-06,1.6505872061685978e-05,0.0001432871741937,5.128814104896076e-06,1.6258817348610115e-06,4.342783270538199e-05,poland
1.3442043236708892e-05,9.170593718109272e-06,1.95374823985148e-05,1.4672709688271245e-07,3.187294178327816e-07,3.204732732317291e-06,6.353246709563288e-07,1.136994728377744e-05,poland
5.243232324986969e-05,6.975380278374778e-06,7.980009827406535e-07,3.353588635951179e-06,1.4185930149206153e-06,6.112463738242662e-06,4.075951666036567e-06,5.983528870398873e-05,netherlands
5.2475774320599753e-05,7.405825596831929e-06,1.0905745344670655e-06,3.6193882061192455e-06,1.6416547376199484e-06,6.250983363240728e-06,4.353399300077244e-06,5.97807671922631e-05,netherlands
1.0852089146608178e-05,6.351036945239295e-06,1.1449978416815973e-07,3.07049748393125e-07,1.5940305649292693e-06,1.8691951071742646e-07,2.882490355363728e-06,4.790745881937885e-06,netherlands
3.3712856234141824e-06,1.3896058837808547e-06,4.424053915773242e-07,4.031446171175344e-06,6.45552230732213e-05,2.0038306974190715e-07,7.834085988090458e-06,3.666436545770122e-06,belarus
3.656368257284455e-06,1.6143206450738422e-06,7.500427588942051e-07,4.373146335578494e-06,6.474385776817574e-05,4.709589369126576e-07,8.001003654177811e-06,3.943001048086672e-06,belarus
1.6373366517718436e-06,8.618055638277015e-08,5.855368071300766e-06,5.365980171009021e-06,1.3173776870559673e-07,1.2595192334769657e-07,8.379733541345545e-06,1.169362196773942e-06,belarus
0.0001397846177857,1.0803468908889835e-05,0.0007091632220678,3.468344648558114e-05,4.4772258684914734e-05,1.0904929239394332e-05,1.3496583747914486e-05,3.764114112779327e-06,germany
0.0001412924374848,1.175326280896598e-05,0.0007151698698453,3.49453514807913e-05,4.601329590016867e-05,1.1393839782321078e-05,1.4697712379361772e-05,4.885898537505631e-06,germany
5.790721377624489e-07,1.1331560244117655e-06,3.770271301488163e-05,1.8583841220755646e-07,7.186570891042879e-05,2.9904490319894872e-06,1.0466987830661738e-06,2.862237171762101e-06,germany
3.416852388119635e-05,0.0002053368524452,4.3405096068561535e-06,0.0035114249524661,4.446056949113673e-06,4.360886105032818e-05,1.332887152535928e-05,1.792041175744473e-05,usa
3.441401248565894e-05,0.0002059582419886,4.382287095334828e-06,0.0035146310012682,4.508477406809028e-06,4.419153750758387e-05,1.3578943265363195e-05,1.81997346082594e-05,usa
8.851271286854455e-06,1.2773816367215822e-05,9.636123081264385e-07,0.0009346505989599,7.141286461100885e-05,0.0002345996849452,1.9936285230189084e-05,3.707247521614589e-05,usa
7.036710799194849e-07,6.188511535722872e-07,3.537196879876746e-07,5.0935785477583725e-05,9.709619672434968e-08,1.878702894576329e-05,2.48190169883388e-06,1.0708264871838316e-05,egypt
1.080879380630257e-06,1.0555997049056871e-06,7.467455928870929e-07,5.090214395634026e-05,4.814435820258609e-07,1.8837750372725028e-05,2.9084631576077985e-06,1.12861938474431e-05,egypt
1.7989843816786064e-05,6.297556831553057e-06,2.3455464108100452e-08,1.659231278861372e-07,5.6554496630842026e-08,4.650184450065859e-06,8.461940114522682e-06,1.1934214608904168e-05,egypt
6.481756006673425e-06,2.189204424422035e-05,9.158290980660593e-05,2.457950680920108e-05,1.118811120985627e-06,5.285064501892566e-07,1.7544122183073978e-05,1.4182352987058128e-06,sweden
7.083403502650194e-06,2.2258867292064517e-05,9.215945792696048e-05,2.526974164437669e-05,1.662201246479477e-06,1.0143124065237294e-06,1.799724085083535e-05,2.0684923723002952e-06,sweden
7.486917254210595e-07,5.6382475485161766e-06,4.6143364661193557e-08,6.988329852001203e-08,2.264610609721172e-06,1.031055334101682e-07,1.0174570946890969e-06,6.552495499615619e-07,sweden
2.756283001502112e-05,2.3022353390758325e-05,3.158530855485456e-05,0.000208809782104,5.835931636703599e-05,1.9482758810070924e-05,0.0004928853280954,4.192056225885192e-05,el salvador
2.7587824677392203e-05,2.3037332449586777e-05,3.165247654264335e-05,0.0002087557098112,5.823003503739172e-05,1.946267309365485e-05,0.0004928670373717,4.187747549470959e-05,el salvador
4.3749760438964765e-05,5.401568684124694e-06,3.861559166316052e-05,3.5856881006626014e-05,4.9700448468852594e-08,5.38018769820393e-05,0.0001598756460826,1.223754909634656e-05,el salvador
2.5992053006172196e-05,2.2533163515016806e-05,3.686259825553575e-07,6.672592135538059e-07,3.820258562769734e-07,5.8358987317776295e-05,2.4101092066055363e-05,9.094780238392492e-07,nigeria
2.64445544536685e-05,2.272247778201446e-05,5.152743103380513e-07,8.444605368511597e-07,5.302894988167112e-07,5.848773382620902e-05,2.4175710710154348e-05,1.1130198821624926e-06,nigeria
1.7657661104154043e-08,9.306343830459932e-07,2.3777178083673282e-08,2.6866614207253932e-05,1.921054589273346e-07,2.9756185900448157e-05,6.14159850187516e-07,3.4188237850359795e-05,nigeria
9.477881272457477e-05,7.59875351818358e-06,3.646396675751462e-07,1.517560407569646e-06,4.752476103754532e-05,5.919860035467933e-06,0.0001069813147632,0.0002006229718728,venezuela
9.476361625547788e-05,7.601262038723228e-06,3.693426618846115e-07,1.5304371044842658e-06,4.75739422699501e-05,5.953933050416131e-06,0.000106935192933,0.0002006957138955,venezuela
6.119465005890118e-05,1.630249684811277e-05,4.328301112765483e-06,1.820692856122577e-05,3.921698117494023e-07,2.0866349326427413e-07,1.6883006516644365e-06,2.6307923130973176e-05,venezuela
3.050786466660196e-05,0.0009488157192002,2.496167289822e-06,2.269804070009559e-05,3.1552809015334974e-05,4.705295539497301e-06,0.00017674445454,5.233886621116118e-06,uk
3.807567622007566e-05,0.0009569593303888,8.30717007622852e-06,2.9072266628873045e-05,3.651021462306386e-05,1.1082666656479249e-05,0.0001831655535563,1.0803915981456086e-05,uk
2.448067185508016e-06,0.0001235920078217,2.9149823395320824e-06,2.530089463627532e-07,6.054822098927911e-07,2.1347266254580115e-07,7.851269552602417e-06,5.35910604924507e-06,uk
7.769025293167482e-08,8.467578948454477e-08,3.926196615315814e-07,8.973221731191884e-08,1.0925365458655125e-07,8.544944469063919e-08,2.7442234119325403e-06,1.439688826013284e-07,china
1.015961102137873e-07,1.2094030431846712e-07,4.342021525529999e-07,1.1924627744582058e-07,1.3839251841513136e-07,1.2577959382548198e-07,2.8022498431796986e-06,1.7169555489202758e-07,china
2.6421760728004426e-08,1.5962255812142895e-08,1.3062682743597677e-08,4.4375807311302814e-08,3.4900915003737664e-08,3.739734184796287e-08,3.833117526756675e-08,3.801571265369414e-09,china
2.1649145281064e-07,2.2787200864954817e-05,1.0211781889307771e-05,1.641815138883184e-05,9.807522060619374e-07,0.0002744994844817,6.9014497761665e-06,1.0434220335461798e-07,bulgaria
3.50512702558068e-07,2.2910541379059213e-05,1.0497080576295791e-05,1.6283921940555192e-05,1.139141753508363e-06,0.000274615330335,7.065502347564177e-06,2.2992552908093665e-07,bulgaria
5.459115306446943e-08,1.0560556132593451e-06,3.226849748048162e-07,2.313813937282163e-05,5.377358825474958e-06,7.01655683013025e-07,2.8838288376963084e-05,7.778752652064327e-07,bulgaria
1.639106555409155e-05,1.991686903568768e-06,1.7154246908791998e-05,7.91036680865654e-05,6.151853893046537e-06,5.355535995239655e-05,4.409334301950101e-05,4.561851022285797e-05,nepal
1.6912891439825206e-05,2.4895772024836024e-06,1.793384195584287e-05,7.977619308784624e-05,6.569730959321732e-06,5.436239829417024e-05,4.470552145209789e-05,4.628111671023526e-05,nepal
7.103284611325591e-06,6.335016682984764e-08,1.121089594863216e-06,1.434855679089366e-05,2.16780568934798e-07,7.433332089050665e-07,1.0862326704945602e-05,1.254714207290477e-05,nepal
7.992973754499216e-06,1.5240540648709294e-05,4.8579545289062375e-05,1.3447385006896476e-07,6.221869605386031e-05,4.552526579778554e-05,2.5703276705627543e-06,9.86656289667783e-06,nicaragua
8.216926543285893e-06,1.5640310416849783e-05,4.888244750368129e-05,7.296538047954432e-07,6.197837439027573e-05,4.619581602498275e-05,3.199320155068835e-06,1.0448520445617845e-05,nicaragua
1.6388573992914116e-06,2.295144038638136e-06,6.413665074755533e-06,2.194903307604189e-08,2.1750695600771668e-05,3.1654895247466465e-06,5.09766463322439e-07,5.559858648651587e-07,nicaragua
1.0673654604663262e-06,0.000103802627294,1.3774999456734577e-05,1.031844744335818e-05,1.4734225429741045e-05,0.0001994282065317,1.332736321500044e-06,2.8960280693328017e-06,usa
4.618919240146022e-06,0.0001058843647397,1.6653406620715815e-05,1.3739010372990432e-05,1.7980601803271523e-05,0.0002020979894618,4.71004932232717e-06,6.079417879943096e-06,usa
2.2172102385301018e-07,1.97192875829703e-06,5.139367853633397e-06,2.8635224547057946e-05,2.7479579265223354e-06,6.295124768716795e-05,2.612203621182969e-05,1.3973122891847935e-06,usa
0.000156107346642,9.99367939508318e-05,7.520836906389838e-05,9.946414642265113e-05,1.2096463833903065e-05,0.0047218139967017,6.029293787062152e-07,4.1915573361861394e-05,india
0.0001609230117347,0.0001056508271932,7.99633853247352e-05,0.0001031748679576,1.769428375083345e-05,0.0046949711460634,5.972625640848368e-06,4.847355601731496e-05,india
1.2305903219381838e-05,3.264311633439114e-05,4.681369445827064e-06,2.4717907353710288e-05,3.61664347355261e-06,0.000130340685258,1.1406115135069372e-06,2.1550695571517724e-05,india
1.059795935787566e-05,9.788288376485636e-05,1.8135505010602488e-06,1.652477944774659e-07,9.634927347696913e-07,4.553560799601964e-05,2.777815496299631e-07,9.591342648627823e-07,eritrea
1.059705702779878e-05,9.783835993523488e-05,1.82347850080718e-06,1.678844231907899e-07,9.752981039997276e-07,4.550349690404509e-05,2.835823924496115e-07,9.677718051275282e-07,eritrea
1.413635902669622e-08,1.44687089482709e-06,5.6990753137406255e-08,5.438015211001093e-05,1.1578428995484168e-06,5.591911671364372e-07,2.281210611174471e-07,2.5201153310230376e-06,eritrea
1.4911557104444992e-05,3.2477909859895885e-06,6.776392085214802e-06,0.0002601018877309,2.951162194990545e-06,5.19789309602114e-06,1.4513958878108744e-06,9.305966377615404e-05,trinidad
1.6468887629441213e-05,4.418959699941664e-06,8.014065438382321e-06,0.0002612264496956,4.016912856647421e-06,6.651870373209905e-06,2.5376792621981687e-06,9.568167322310924e-05,trinidad
3.76979579169288e-05,1.1161331031694966e-05,7.357777780766915e-08,7.3370815664759e-05,1.2874264576004664e-05,1.5290506658931534e-07,1.599835415353129e-06,8.543985716969936e-06,trinidad
4.259290150959324e-05,4.865369302901675e-05,5.80649689455981e-05,2.1241876466654755e-06,5.178108029180773e-05,8.045501934127414e-07,0.0004452131940521,6.450587695919898e-05,usa
4.404294951823153e-05,4.964804397762406e-05,5.926049243051599e-05,3.1020492130220443e-06,5.340395554979909e-05,1.4988626437000813e-06,0.0004459830945212,6.637852892819658e-05,usa
1.3157998669588787e-05,3.5654801797655333e-06,7.90702471653142e-06,1.286132604005452e-05,8.123004450018008e-07,2.621654391310602e-07,3.2044232799048566e-05,6.567927201706444e-06,usa
1.414935635378729e-05,2.1209639335101587e-06,7.273358753585813e-06,1.1358353620550035e-06,0.0001396032405297,4.775219401127957e-07,4.0215443768073575e-06,7.205652649903625e-07,netherlands
1.4467124236382216e-05,2.2826878032009307e-06,7.306039431262994e-06,1.3433932571941782e-06,0.0001391907066406,6.59372928957096e-07,4.271982145197031e-06,1.008547867047428e-06,netherlands
5.828783871154704e-08,4.504373600184239e-07,8.66782085127971e-05,5.513646900599106e-08,1.6115530788019214e-05,4.036302193958854e-07,4.20949113506981e-05,4.788758372847096e-08,netherlands
2.371836730682732e-06,2.7483359582513384e-05,3.7803208685731446e-05,1.469434070014219e-06,9.405607313171489e-06,2.90154101855389e-07,3.097518424280032e-05,7.771544719935514e-05,laos
2.4711276632605232e-06,2.771772976682113e-05,3.75643940892984e-05,1.580651911026998e-06,9.447105431094696e-06,3.988631090193514e-07,3.1057645171830976e-05,7.782358513737036e-05,laos
1.638497728490051e-05,1.579226446819128e-05,9.091977306282103e-06,4.375885336760092e-05,5.816515134761685e-06,2.598126039419952e-05,7.700035614450334e-06,4.662808894874335e-07,laos
0.0058933481926501,0.0019959386565737,0.0001374865349013,8.077345582857252e-06,0.0001407887336194,3.268102487767353e-05,0.0001797526185999,0.001401754542711,spain
0.0059044861925883,0.0020130795735656,0.0001505707961636,3.149968432441868e-05,0.0001591891211681,5.2368723535066296e-05,0.0002012189007132,0.0014015433133241,spain
0.0004149664911311,0.0002932720437103,1.9352986263599893e-05,6.193358968427612e-05,3.851159757601254e-05,0.0015289975058177,0.0005281827165142,0.0003139663373307,spain
2.1274811366960084e-06,1.3966301600514156e-06,7.178900905278929e-08,3.240993919229225e-06,2.41591135103667e-06,0.0003097109303477,4.163881869855255e-06,8.288101091286828e-07,nicaragua
2.9884876946308463e-06,2.162794690418379e-06,9.911598152305623e-07,4.380750732348198e-06,3.3445309140219246e-06,0.0003115418909323,5.04663948330519e-06,1.6964756377567428e-06,nicaragua
1.861537175417518e-07,4.853401623242307e-07,1.2614690098064218e-07,2.705624823241241e-07,8.51627140790305e-07,7.995658637439833e-05,9.811803946596562e-08,3.177809964388697e-07,nicaragua
7.864019349183314e-07,9.96822147101996e-06,1.1234765315445124e-05,1.538345836805724e-07,9.466711975635571e-06,1.1605516234068586e-06,0.0001028308276896,6.186841782567553e-07,armenia
8.765129957961511e-07,1.003277689193621e-05,1.1361018943426768e-05,1.946868632369023e-07,9.476896776921651e-06,1.200820342256315e-06,0.0001026024888974,7.039845236768574e-07,armenia
3.759755609557853e-08,4.994307260713962e-07,1.294347740503444e-05,2.7601114540945505e-08,5.558141345971803e-06,2.7745155552172045e-10,2.777943024393094e-07,5.946784146451821e-08,armenia
1.8853831901835768e-06,0.0002098199735077,0.0001206341470312,8.012546820268953e-06,7.471603341213156e-05,0.0001253157374138,4.745802101665074e-05,1.8595611065972668e-05,usa
2.033016669505489e-06,0.0002101615127764,0.0001209790743428,8.276635408058966e-06,7.479811931015828e-05,0.0001262149054125,4.7580373991890295e-05,1.861939980512739e-05,usa
4.8906434673254034e-06,4.9484948874464505e-05,2.5481875199291527e-05,1.8219744013502173e-06,5.014995405287503e-05,9.02230773445961e-07,7.379993965572751e-06,2.2428826999773928e-06,usa
2.7368071212333543e-06,1.9370640392345336e-05,2.077212991328556e-05,0.0001036025220342,1.4560075538761767e-06,1.1814417877729152e-05,1.0948140245678195e-05,1.1319570716743883e-06,norway
2.8597200926779105e-06,1.948806578734577e-05,2.0797743257695537e-05,0.0001034827303466,1.5632628671125512e-06,1.1882409860826738e-05,1.1006445894340335e-05,1.2127956477203643e-06,norway
2.019530108847281e-07,3.2240950993272625e-06,4.5992521274270285e-07,2.3328880003253164e-05,1.834162924894363e-07,2.827253838607669e-07,1.8238750906495424e-06,4.910888036134351e-06,norway
6.622222234358218e-05,3.955308411624788e-05,4.191737497908989e-07,1.3464523100569656e-05,3.389381394913452e-06,1.5366137098513673e-07,2.818267207299014e-06,4.339700322656229e-05,philippines
